state_name,district_name,crop,season,avg_yield,yield_std,min_yield,max_yield,num_records,avg_area,total_area,avg_production,total_production,first_year,last_year,zn_,fe,cu_,mn_,b_,s_,opt_temperature,opt_humidity,opt_moisture,opt_nitrogen,opt_potassium,opt_phosphorus,season_encoded,zn,cu,mn,b,s,state_encoded,district_encoded,crop_encoded
ANDHRA PRADESH,SPSR NELLORE,SESAMUM,KHARIF,0.23322026433547632,0.09901098059256669,0.09500267657524325,0.414985590778098,18,4485.777777777777,80744.0,907.3888888888889,16333.0,1997,2014,,81.53,,,,,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,566,105
ANDHRA PRADESH,SPSR NELLORE,SESAMUM,RABI,0.20886254550068745,0.03864554847771793,0.09090909090909091,0.26322930800542743,17,1152.2941176470588,19589.0,225.8235294117647,3839.0,1997,2014,,81.53,,,,,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,1,566,105
ANDHRA PRADESH,SPSR NELLORE,SOYABEAN,RABI,1.7333333333333334,0.09428090415820632,1.6666666666666667,1.8,2,8.0,16.0,14.0,28.0,2012,2013,,81.53,,,,,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,1,566,108
ANDHRA PRADESH,SPSR NELLORE,SUGARCANE,KHARIF,94.83619026091154,11.385654228957668,78.29824561403508,104.36643267389917,4,6858.25,27433.0,657552.25,2630209.0,1997,2014,,81.53,,,,,30.48503276539974,59.36010484927915,43.548938401048495,18.764089121887288,3.657929226736566,18.466579292267365,0,0.0,0.0,0.0,0.0,0.0,1,566,109
ANDHRA PRADESH,SPSR NELLORE,SUGARCANE,WHOLE YEAR,95.57235590432538,8.799030220024006,80.44092987804878,114.43896103896104,14,7546.571428571428,105652.0,724092.2142857143,10137291.0,1998,2011,,81.53,,,,,30.48503276539974,59.36010484927915,43.548938401048495,18.764089121887288,3.657929226736566,18.466579292267365,2,0.0,0.0,0.0,0.0,0.0,1,566,109
ANDHRA PRADESH,SPSR NELLORE,SUNFLOWER,KHARIF,0.853704530487299,0.2176107260588914,0.5,1.210909090909091,12,5548.833333333333,66586.0,4176.166666666667,50114.0,1997,2014,,81.53,,,,,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,566,110
ANDHRA PRADESH,SPSR NELLORE,SUNFLOWER,RABI,0.7118796563308197,0.19257134991423044,0.5,1.0650510204081634,7,5585.428571428572,39098.0,3525.0,24675.0,1997,2014,,81.53,,,,,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,1,566,110
ANDHRA PRADESH,SPSR NELLORE,SUNFLOWER,WHOLE YEAR,0.6603365011800295,0.15672648751025753,0.48212481051035877,0.9097633136094675,6,7630.333333333333,45782.0,4414.0,26484.0,2005,2011,,81.53,,,,,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,566,110
ANDHRA PRADESH,SPSR NELLORE,SWEET POTATO,KHARIF,8.75,,8.75,8.75,1,12.0,12.0,105.0,105.0,2013,2013,,81.53,,,,,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,566,111
ANDHRA PRADESH,SPSR NELLORE,SWEET POTATO,RABI,7.483798644021957,1.4631347494301805,5.892857142857143,8.771653543307087,3,140.66666666666666,422.0,1066.3333333333333,3199.0,2012,2014,,81.53,,,,,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,1,566,111
ANDHRA PRADESH,SPSR NELLORE,SWEET POTATO,WHOLE YEAR,11.455658859067155,2.855776681724259,5.885245901639344,17.084615384615386,12,120.58333333333333,1447.0,1436.1666666666667,17234.0,2000,2013,,81.53,,,,,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,566,111
ANDHRA PRADESH,SPSR NELLORE,TAPIOCA,WHOLE YEAR,8.707941176470587,2.576622141661376,6.5,12.411764705882353,4,17.75,71.0,158.75,635.0,2000,2010,,81.53,,,,,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,566,112
ANDHRA PRADESH,SPSR NELLORE,TOBACCO,KHARIF,1.008,,1.008,1.008,1,12500.0,12500.0,12600.0,12600.0,1997,1997,,81.53,,,,,30.138661087866108,59.26670850767084,44.25958158995816,18.605299860529986,3.8354253835425385,18.708507670850768,0,0.0,0.0,0.0,0.0,0.0,1,566,114
ANDHRA PRADESH,SPSR NELLORE,TOBACCO,RABI,1.5809736926940887,0.8279829141034707,0.7879648531108547,2.4399804814573844,3,11015.0,33045.0,17748.333333333332,53245.0,2012,2014,,81.53,,,,,30.138661087866108,59.26670850767084,44.25958158995816,18.605299860529986,3.8354253835425385,18.708507670850768,1,0.0,0.0,0.0,0.0,0.0,1,566,114
ANDHRA PRADESH,SPSR NELLORE,TOBACCO,WHOLE YEAR,1.2262632263503335,0.45101161697713504,0.6599901494007552,2.3333333333333335,14,10486.214285714286,146807.0,11997.714285714286,167968.0,1998,2011,,81.53,,,,,30.138661087866108,59.26670850767084,44.25958158995816,18.605299860529986,3.8354253835425385,18.708507670850768,2,0.0,0.0,0.0,0.0,0.0,1,566,114
ANDHRA PRADESH,SPSR NELLORE,TOMATO,KHARIF,18.031644281644283,3.720461251042697,14.384615384615385,21.821428571428573,3,21.0,63.0,382.0,1146.0,2012,2014,,81.53,,,,,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,566,115
ANDHRA PRADESH,SPSR NELLORE,TOMATO,RABI,11.531980214907044,1.92666765343232,9.727272727272727,13.560975609756097,3,25.333333333333332,76.0,305.6666666666667,917.0,2012,2014,,81.53,,,,,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,1,566,115
ANDHRA PRADESH,SPSR NELLORE,TOMATO,WHOLE YEAR,8.396253172115241,1.6991040239975899,7.194805194805195,9.597701149425287,2,120.5,241.0,971.5,1943.0,2002,2003,,81.53,,,,,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,566,115
ANDHRA PRADESH,SPSR NELLORE,TURMERIC,KHARIF,6.826782519947913,0.319645382081378,6.626262626262626,7.195402298850575,3,146.66666666666666,440.0,1006.6666666666666,3020.0,2012,2014,,81.53,,,,,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,566,117
ANDHRA PRADESH,SPSR NELLORE,TURMERIC,WHOLE YEAR,6.115844469481979,1.1368292460294984,4.317757009345795,8.084745762711865,11,149.8181818181818,1648.0,928.8181818181819,10217.0,2000,2011,,81.53,,,,,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,566,117
ANDHRA PRADESH,SPSR NELLORE,URAD,KHARIF,0.4954042664535882,0.26719334356101104,0.05263157894736842,1.0248637602179838,17,1164.8823529411766,19803.0,717.2352941176471,12193.0,1998,2014,,81.53,,,,,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,566,119
ANDHRA PRADESH,SPSR NELLORE,URAD,RABI,0.5978800413330279,0.17058252297306653,0.27100082294106476,0.8730002191540653,18,23811.944444444445,428615.0,13799.444444444445,248390.0,1997,2014,,81.53,,,,,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,1,566,119
ANDHRA PRADESH,SRIKAKULAM,ARHAR/TUR,KHARIF,0.5751919378186444,0.17497358249787834,0.25,0.9603399433427762,17,1385.6470588235295,23556.0,750.1764705882352,12753.0,1997,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,3
ANDHRA PRADESH,SRIKAKULAM,ARHAR/TUR,RABI,0.7636111111111111,0.21730727945401115,0.52,0.9375,3,17.666666666666668,53.0,12.666666666666666,38.0,2011,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,1,567,3
ANDHRA PRADESH,SRIKAKULAM,BAJRA,KHARIF,1.603926360721922,0.5849814449234751,0.5210737581535374,2.663265306122449,18,2706.6111111111113,48719.0,3848.722222222222,69277.0,1997,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,6
ANDHRA PRADESH,SRIKAKULAM,BANANA,WHOLE YEAR,18.051971790324576,6.007846985758318,5.613084112149533,26.64001961745954,12,1418.5833333333333,17023.0,27143.083333333332,325717.0,2000,2013,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,567,7
ANDHRA PRADESH,SRIKAKULAM,BEANS & MUTTER(VEGETABLE),WHOLE YEAR,5.9419844861021325,1.2786885716673349,5.03781512605042,6.846153846153846,2,242.5,485.0,1445.0,2890.0,2002,2003,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,567,10
ANDHRA PRADESH,SRIKAKULAM,BHINDI,WHOLE YEAR,6.727345734349321,0.22674853266422043,6.56701030927835,6.88768115942029,2,283.5,567.0,1906.0,3812.0,2002,2003,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,567,13
ANDHRA PRADESH,SRIKAKULAM,BOTTLE GOURD,WHOLE YEAR,0.0,0.0,0.0,0.0,2,49.0,98.0,0.0,0.0,2002,2003,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,567,17
ANDHRA PRADESH,SRIKAKULAM,BRINJAL,KHARIF,8.800133007570905,2.0687310861619492,6.449893390191898,10.345291479820627,3,484.0,1452.0,4265.666666666667,12797.0,2012,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,18
ANDHRA PRADESH,SRIKAKULAM,BRINJAL,RABI,8.800706175727148,2.0690886038322924,6.450116009280743,10.346368715083798,3,381.3333333333333,1144.0,3298.0,9894.0,2012,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,1,567,18
ANDHRA PRADESH,SRIKAKULAM,BRINJAL,WHOLE YEAR,12.60477453580902,,12.60477453580902,12.60477453580902,1,754.0,754.0,9504.0,9504.0,2002,2002,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,567,18
ANDHRA PRADESH,SRIKAKULAM,CABBAGE,KHARIF,10.84437758145358,3.722225348646869,7.613138686131387,14.914438502673796,3,168.0,504.0,1877.6666666666667,5633.0,2012,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,19
ANDHRA PRADESH,SRIKAKULAM,CABBAGE,RABI,10.846314208502784,3.7246033068739535,7.6117647058823525,14.918367346938776,3,197.66666666666666,593.0,2163.3333333333335,6490.0,2012,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,1,567,19
ANDHRA PRADESH,SRIKAKULAM,CABBAGE,WHOLE YEAR,0.0,0.0,0.0,0.0,2,258.0,516.0,0.0,0.0,2002,2003,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,567,19
ANDHRA PRADESH,SRIKAKULAM,CASHEWNUT,KHARIF,0.3780058420732355,0.011982546308177272,0.36602179230598175,0.38998688435620277,3,22398.666666666668,67196.0,8465.333333333334,25396.0,2012,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,22
ANDHRA PRADESH,SRIKAKULAM,CASHEWNUT,WHOLE YEAR,0.37900287952456274,0.05166066819938814,0.2599799747507727,0.4530197970053261,12,21077.083333333332,252925.0,7946.75,95361.0,2000,2013,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,567,22
ANDHRA PRADESH,SRIKAKULAM,COCONUT,WHOLE YEAR,9640.513040560867,3108.1544530101214,7248.020809080326,18089.994207935128,11,14001.363636363636,154015.0,135041159.63636363,1485452756.0,2000,2013,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,567,28
ANDHRA PRADESH,SRIKAKULAM,CORIANDER,WHOLE YEAR,1.0,,1.0,1.0,1,11.0,11.0,11.0,11.0,2008,2008,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,567,32
ANDHRA PRADESH,SRIKAKULAM,COTTON(LINT),KHARIF,2.659373165978912,0.8483104098712083,0.8,4.404684722367458,18,3399.5,61191.0,10108.222222222223,181948.0,1997,2014,81.05,75.77,98.85,91.31,96.76,94.45,30.34890581717452,58.66772853185596,43.64898891966759,17.984764542936286,3.8781163434903045,19.0,0,0.0,0.0,0.0,0.0,0.0,1,567,33
ANDHRA PRADESH,SRIKAKULAM,DRY CHILLIES,KHARIF,4.048399902464802,0.9314626151322567,2.0,5.744186046511628,14,47.142857142857146,660.0,199.21428571428572,2789.0,2000,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,37
ANDHRA PRADESH,SRIKAKULAM,DRY CHILLIES,RABI,3.4845295809139176,1.1889706395402604,1.6764705882352942,5.885102664919179,17,2771.5882352941176,47117.0,9388.235294117647,159600.0,1997,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,1,567,37
ANDHRA PRADESH,SRIKAKULAM,DRY CHILLIES,WHOLE YEAR,1.6217297630040013,,1.6217297630040013,1.6217297630040013,1,3249.0,3249.0,5269.0,5269.0,1999,1999,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,567,37
ANDHRA PRADESH,SRIKAKULAM,DRY GINGER,KHARIF,5.019111969111969,3.8551282550659804,0.6216216216216216,7.816666666666666,3,46.333333333333336,139.0,256.6666666666667,770.0,2012,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,38
ANDHRA PRADESH,SRIKAKULAM,DRY GINGER,WHOLE YEAR,3.8789972793565806,2.829903693756453,1.6357142857142857,9.328947368421053,12,116.0,1392.0,379.4166666666667,4553.0,2000,2013,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,567,38
ANDHRA PRADESH,SRIKAKULAM,GARLIC,WHOLE YEAR,2.0,,2.0,2.0,1,1.0,1.0,2.0,2.0,2011,2011,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,567,39
ANDHRA PRADESH,SRIKAKULAM,GINGER,WHOLE YEAR,9.328947368421053,,9.328947368421053,9.328947368421053,1,76.0,76.0,709.0,709.0,2010,2010,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,567,40
ANDHRA PRADESH,SRIKAKULAM,GRAM,KHARIF,1.1111111111111112,,1.1111111111111112,1.1111111111111112,1,18.0,18.0,20.0,20.0,2012,2012,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,41
ANDHRA PRADESH,SRIKAKULAM,GRAM,RABI,1.6805555555555556,0.06364688465216443,1.625,1.75,3,14.666666666666666,44.0,24.666666666666668,74.0,2008,2010,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,1,567,41
ANDHRA PRADESH,SRIKAKULAM,GROUNDNUT,KHARIF,0.966728880181576,0.200599641395601,0.7079872624011031,1.4630467571644041,18,24313.777777777777,437648.0,22260.666666666668,400692.0,1997,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,43
ANDHRA PRADESH,SRIKAKULAM,GROUNDNUT,RABI,1.5347649801976133,0.38264670882800583,0.9779205799967046,2.25,18,6697.0,120546.0,10415.0,187470.0,1997,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,1,567,43
ANDHRA PRADESH,SRIKAKULAM,HORSE-GRAM,KHARIF,0.55,0.27386127875258304,0.25,1.0,5,2.6,13.0,1.2,6.0,2000,2005,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,45
ANDHRA PRADESH,SRIKAKULAM,HORSE-GRAM,RABI,0.49968449462856296,0.1127566229228596,0.2780226524577359,0.7410174880763116,18,11362.611111111111,204527.0,5495.833333333333,98925.0,1997,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,1,567,45
ANDHRA PRADESH,SRIKAKULAM,JOWAR,KHARIF,1.2070056205836903,0.9085000796792656,0.2558139534883721,2.9574468085106385,17,238.2941176470588,4051.0,246.88235294117646,4197.0,1997,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,48
ANDHRA PRADESH,SRIKAKULAM,JOWAR,RABI,1.249640994012284,0.8944761275646002,0.3333333333333333,2.9444444444444446,10,117.8,1178.0,75.0,750.0,1997,2006,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,1,567,48
ANDHRA PRADESH,SRIKAKULAM,KORRA,KHARIF,0.9606394830659536,0.12568012528168154,0.7549019607843137,1.09375,5,99.6,498.0,94.6,473.0,1997,2003,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,53
ANDHRA PRADESH,SRIKAKULAM,LEMON,KHARIF,7.158730158730158,0.940802635729361,6.142857142857143,8.0,3,13.333333333333334,40.0,95.33333333333333,286.0,2012,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,55
ANDHRA PRADESH,SRIKAKULAM,MAIZE,KHARIF,2.8787854874258056,0.8390754264360298,0.97,3.9909919806657146,18,2376.222222222222,42772.0,8205.055555555555,147691.0,1997,2014,81.05,75.77,98.85,91.31,96.76,94.45,30.324156706507303,59.005949535192556,44.52634794156707,18.90305444887118,4.138114209827357,17.784860557768923,0,0.0,0.0,0.0,0.0,0.0,1,567,59
ANDHRA PRADESH,SRIKAKULAM,MAIZE,RABI,5.687563700590334,1.7278071992694353,2.0,7.228915662650603,8,848.5,6788.0,5766.75,46134.0,1997,2012,81.05,75.77,98.85,91.31,96.76,94.45,30.324156706507303,59.005949535192556,44.52634794156707,18.90305444887118,4.138114209827357,17.784860557768923,1,0.0,0.0,0.0,0.0,0.0,1,567,59
ANDHRA PRADESH,SRIKAKULAM,MANGO,KHARIF,9.065962007257278,3.594014008821908,6.98591721773206,13.215967834577828,3,8374.333333333334,25123.0,76607.66666666667,229823.0,2012,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,60
ANDHRA PRADESH,SRIKAKULAM,MANGO,WHOLE YEAR,2.933187980330723,2.1831891703053814,1.3894401133947556,4.476935847266691,2,8449.5,16899.0,24758.5,49517.0,2002,2003,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,567,60
ANDHRA PRADESH,SRIKAKULAM,MASOOR,KHARIF,0.4291208791208791,,0.4291208791208791,0.4291208791208791,1,1820.0,1820.0,781.0,781.0,1999,1999,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,61
ANDHRA PRADESH,SRIKAKULAM,MESTA,KHARIF,7.281542227684201,1.0070952846394143,5.616669267988138,9.44451530612245,17,11691.35294117647,198753.0,82322.0,1399474.0,1997,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,62
ANDHRA PRADESH,SRIKAKULAM,MOONG(GREEN GRAM),KHARIF,0.48470279017297446,0.20406157861516266,0.15306122448979592,1.0,18,1020.3333333333334,18366.0,460.8333333333333,8295.0,1997,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,63
ANDHRA PRADESH,SRIKAKULAM,MOONG(GREEN GRAM),RABI,0.445504408972805,0.09671871406363236,0.2629994765311464,0.6050026854906775,18,28670.61111111111,516071.0,12911.277777777777,232403.0,1997,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,1,567,63
ANDHRA PRADESH,SRIKAKULAM,ONION,KHARIF,16.450159574551908,2.385772104225673,11.951219512195122,19.85185185185185,14,38.07142857142857,533.0,599.0714285714286,8387.0,2000,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,67
ANDHRA PRADESH,SRIKAKULAM,ONION,RABI,16.76747996408702,5.435150691976614,8.888324873096447,25.60054844606947,15,1194.6,17919.0,19599.066666666666,293986.0,2000,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,1,567,67
ANDHRA PRADESH,SRIKAKULAM,ONION,WHOLE YEAR,19.57834757834758,,19.57834757834758,19.57834757834758,1,1404.0,1404.0,27488.0,27488.0,1999,1999,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,567,67
ANDHRA PRADESH,SRIKAKULAM,OTHER  RABI PULSES,RABI,0.1,,0.1,0.1,1,10.0,10.0,1.0,1.0,2005,2005,81.05,75.77,98.85,91.31,96.76,94.45,30.198104395604396,59.09331043956044,43.01611263736264,18.08653846153846,3.927197802197802,18.906593406593405,1,0.0,0.0,0.0,0.0,0.0,1,567,69
ANDHRA PRADESH,SRIKAKULAM,OTHER FRESH FRUITS,WHOLE YEAR,0.1739939583558097,0.004844242162622273,0.1705685618729097,0.1774193548387097,2,304.5,609.0,53.0,106.0,2002,2003,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,567,74
ANDHRA PRADESH,SRIKAKULAM,OTHER KHARIF PULSES,KHARIF,0.5087697526969225,0.0732682592224849,0.4,0.6219512195121951,8,29.5,236.0,16.375,131.0,2000,2012,81.05,75.77,98.85,91.31,96.76,94.45,30.198104395604396,59.09331043956044,43.01611263736264,18.08653846153846,3.927197802197802,18.906593406593405,0,0.0,0.0,0.0,0.0,0.0,1,567,75
ANDHRA PRADESH,SRIKAKULAM,OTHER MISC. PULSES,KHARIF,0.6219512195121951,,0.6219512195121951,0.6219512195121951,1,82.0,82.0,51.0,51.0,2000,2000,81.05,75.77,98.85,91.31,96.76,94.45,30.198104395604396,59.09331043956044,43.01611263736264,18.08653846153846,3.927197802197802,18.906593406593405,0,0.0,0.0,0.0,0.0,0.0,1,567,76
ANDHRA PRADESH,SRIKAKULAM,OTHER OILSEEDS,KHARIF,21.76332930432447,0.5996444175538475,21.356164383561644,22.451923076923077,3,373.0,1119.0,8098.333333333333,24295.0,2011,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,77
ANDHRA PRADESH,SRIKAKULAM,OTHER OILSEEDS,RABI,1.2413793103448276,,1.2413793103448276,1.2413793103448276,1,58.0,58.0,72.0,72.0,2002,2002,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,1,0.0,0.0,0.0,0.0,0.0,1,567,77
ANDHRA PRADESH,SRIKAKULAM,OTHER VEGETABLES,WHOLE YEAR,0.0,0.0,0.0,0.0,2,770.5,1541.0,0.0,0.0,2002,2003,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,567,78
ANDHRA PRADESH,SRIKAKULAM,PAPAYA,KHARIF,95.18257080610022,15.28468399821113,78.72549019607843,108.93333333333334,3,47.0,141.0,4440.666666666667,13322.0,2012,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,80
ANDHRA PRADESH,SRIKAKULAM,POME FRUIT,WHOLE YEAR,8.136363636363637,0.7071067811865476,7.636363636363637,8.636363636363637,2,44.0,88.0,358.0,716.0,2002,2003,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,567,88
ANDHRA PRADESH,SRIKAKULAM,POTATO,KHARIF,17.3,,17.3,17.3,1,10.0,10.0,173.0,173.0,2014,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,90
ANDHRA PRADESH,SRIKAKULAM,POTATO,WHOLE YEAR,7.535714285714286,1.4647211896007053,6.5,8.571428571428571,2,7.5,15.0,56.0,112.0,2000,2001,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,2,0.0,0.0,0.0,0.0,0.0,1,567,90
ANDHRA PRADESH,SRIKAKULAM,RAGI,KHARIF,1.0791461767980826,0.14471369050887706,0.8599246231155779,1.3390705679862307,18,1821.0555555555557,32779.0,1943.2222222222222,34978.0,1997,2014,81.05,75.77,98.85,91.31,96.76,94.45,28.0,55.0,45.0,20.0,10.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,567,93
